STORE_NO,COST_CENTER_NAME,POS_TERM_NO,STATUS_CODE,DAD,MAX_TRAN_DT,TRAN_NO_LAST
2321,ORLANDO-APOPKA,13079,1,'03-03-24,1-Aug-18,28596
2323,PENSACOLA-MAIN,11414,1,'03-03-16,1-Aug-18,86280
2323,PENSACOLA-MAIN,12778,1,'03-03-16,1-Aug-18,50556
2323,PENSACOLA-MAIN,18069,1,'03-03-16,1-Aug-18,51206
2324,SPARTANBURG-MAIN,10581,1,'03-01-01,1-Aug-18,23496
2324,SPARTANBURG-MAIN,12659,1,'03-01-01,1-Aug-18,94770
2326,CROSSVILLE,13995,1,'03-08-25,1-Aug-18,51397
2326,CROSSVILLE,16241,1,'03-08-25,1-Aug-18,35727
2327,PORT ST LUCIE - WEST,13996,1,'03-03-77,1-Aug-18,2034
2327,PORT ST LUCIE - WEST,14062,1,'03-03-77,1-Aug-18,37915
2328,CHARLOTTE-SOUTH BLVD,14030,1,'03-01-05,1-Aug-18,95761
2328,CHARLOTTE-SOUTH BLVD,14065,1,'03-01-05,1-Aug-18,3092
2329,DECATUR,10997,1,'03-02-15,1-Aug-18,70990
2329,DECATUR,13069,1,'03-02-15,1-Aug-18,74443
2330,AUGUSTA-MAIN,10557,1,'03-01-06,1-Aug-18,22217
2330,AUGUSTA-MAIN,12775,1,'03-01-06,1-Aug-18,74768
2330,AUGUSTA-MAIN,20583,1,'03-01-06,1-Aug-18,17955
2331,MACON-RIVERSIDE,11217,1,'03-02-26,1-Aug-18,33867
2331,MACON-RIVERSIDE,12569,1,'03-02-26,1-Aug-18,8508
2332,JOHNS ISLAND,14083,1,'03-01-12,1-Aug-18,49684
2332,JOHNS ISLAND,14099,1,'03-01-12,1-Aug-18,98042
2333,SPARTANBURG-BLACKSTOCK,12243,1,'03-01-01,1-Aug-18,13328
2333,SPARTANBURG-BLACKSTOCK,13738,1,'03-01-01,1-Aug-18,37556
2334,DAYTONA BEACH-MAIN,11103,1,'03-03-77,1-Aug-18,85059
2334,DAYTONA BEACH-MAIN,13331,1,'03-03-77,1-Aug-18,96994
2335,BRADENTON-COMMERCIAL,14102,1,'03-03-09,1-Aug-18,99893
2335,BRADENTON-COMMERCIAL,14377,1,'03-03-09,1-Aug-18,77475
2336,HARTSVILLE,14064,1,'03-01-06,1-Aug-18,15602
2336,HARTSVILLE,15218,1,'03-01-06,1-Aug-18,46285
2337,JOHNSON CITY,10405,1,'03-08-25,1-Aug-18,74061
2337,JOHNSON CITY,13155,1,'03-08-25,1-Aug-18,3324
2338,ELIZABETHTON,11960,1,'03-08-25,1-Aug-18,84535
2338,ELIZABETHTON,13846,1,'03-08-25,1-Aug-18,34950
2339,FLORENCE,10998,1,'03-02-15,1-Aug-18,96662
2339,FLORENCE,13017,1,'03-02-15,1-Aug-18,3888
2340,SELMA,10985,1,'03-02-78,1-Aug-18,48835
2340,SELMA,13064,1,'03-02-78,1-Aug-18,82223
2341,BREVARD,14090,1,'03-01-29,1-Aug-18,41421
2341,BREVARD,15178,1,'03-01-29,1-Aug-18,98720
2342,SIMPSONVILLE,14170,1,'03-01-01,1-Aug-18,2233
2342,SIMPSONVILLE,15255,1,'03-01-01,1-Aug-18,59645
2343,PEACHTREE CITY,14211,1,'03-02-02,1-Aug-18,26226
2343,PEACHTREE CITY,14501,1,'03-02-02,1-Aug-18,79773
2344,MOORESVILLE,14186,1,'03-01-05,1-Aug-18,12956
2344,MOORESVILLE,14255,1,'03-01-05,1-Aug-18,79123
2345,SAVANNAH-MAIN,10567,1,'03-01-12,1-Aug-18,9908
2345,SAVANNAH-MAIN,12720,1,'03-01-12,1-Aug-18,37795
2347,GREENSBORO-COMMERCIAL,10774,1,'03-01-13,1-Aug-18,43123
2347,GREENSBORO-COMMERCIAL,14502,1,'03-01-13,1-Aug-18,11709
2348,LAKELAND COMMERCIAL,10838,1,'03-03-24,1-Aug-18,2197
2348,LAKELAND COMMERCIAL,20381,1,'03-03-24,1-Aug-18,96644
2349,MARIETTA-MAIN,10098,1,'03-02-02,1-Aug-18,70104
2349,MARIETTA-MAIN,13739,1,'03-02-02,1-Aug-18,4687
2350,SMYRNA,14174,1,'03-08-19,1-Aug-18,25301
2350,SMYRNA,15362,1,'03-08-19,1-Aug-18,22845
2351,PELL CITY,14136,1,'03-02-03,1-Aug-18,16499
2351,PELL CITY,15765,1,'03-02-03,1-Aug-18,62654
2352,TALLAHASSEE,11416,1,'03-03-16,1-Aug-18,97548
2352,TALLAHASSEE,12946,1,'03-03-16,1-Aug-18,39990
2353,WAYCROSS,11116,1,'03-02-26,1-Aug-18,29257
2353,WAYCROSS,13270,1,'03-02-26,1-Aug-18,5870
2354,ALBANY,11562,1,'03-02-26,1-Aug-18,53617
2354,ALBANY,12950,1,'03-02-26,1-Aug-18,1232
2357,MOBILE-IM FACILITY,14166,1,'03-02-17,1-Aug-18,49760
2357,MOBILE-IM FACILITY,14177,1,'03-02-17,1-Aug-18,97980
2358,ROME,11231,1,'03-02-15,1-Aug-18,18000
2358,ROME,11549,1,'03-02-15,1-Aug-18,68604
2359,ATLANTA-EAST POINT,10099,1,'03-02-02,1-Aug-18,22103
2359,ATLANTA-EAST POINT,16879,1,'03-02-02,1-Aug-18,17235
2360,MIAMI-CORAL GABLES,10824,1,'03-03-10,1-Aug-18,11016
2360,MIAMI-CORAL GABLES,12951,1,'03-03-10,1-Aug-18,39198
2362,BRADENTON-WEST,11419,1,'03-03-09,1-Aug-18,29016
2362,BRADENTON-WEST,13042,1,'03-03-09,1-Aug-18,50010
2363,CLEVELAND,11227,1,'03-02-47,1-Aug-18,24832
2363,CLEVELAND,14613,1,'03-02-47,1-Aug-18,30191
2364,ST AUGUSTINE-MAIN,11114,1,'03-03-23,1-Aug-18,39558
2364,ST AUGUSTINE-MAIN,13363,1,'03-03-23,1-Aug-18,22209
2365,GAINESVILLE,11106,1,'03-03-24,1-Aug-18,11884
2365,GAINESVILLE,12359,1,'03-03-24,1-Aug-18,27645
2366,FORT MYERS-METRO COMMERCIAL,11421,1,'03-03-09,1-Aug-18,90352
2366,FORT MYERS-METRO COMMERCIAL,14378,1,'03-03-09,1-Aug-18,2802
2367,FT MYERS-PAGE FIELD,11674,1,'03-03-09,1-Aug-18,70168
2367,FT MYERS-PAGE FIELD,14363,1,'03-03-09,1-Aug-18,94439
2368,FLORENCE-MAIN,11551,1,'03-01-06,1-Aug-18,91909
2368,FLORENCE-MAIN,12890,1,'03-01-06,1-Aug-18,95174
2369,GOLDSBORO,10755,1,'03-01-04,1-Aug-18,66842
2369,GOLDSBORO,13033,1,'03-01-04,1-Aug-18,6102
2370,OCALA-MAIN,11423,1,'03-03-24,1-Aug-18,89715
2370,OCALA-MAIN,13168,1,'03-03-24,1-Aug-18,15388
2371,DOTHAN,11566,1,'03-02-78,1-Aug-18,10113
2371,DOTHAN,12879,1,'03-02-78,1-Aug-18,18583
2372,OCALA-COLLEGE PARK,12025,1,'03-03-24,1-Aug-18,60890
2372,OCALA-COLLEGE PARK,13324,1,'03-03-24,1-Aug-18,52521
2373,OVIEDO,14584,1,'03-03-24,1-Aug-18,10287
2373,OVIEDO,15203,1,'03-03-24,1-Aug-18,98254
2374,ANDERSON-MURRAY AVE,10570,1,'03-01-01,1-Aug-18,74856
2374,ANDERSON-MURRAY AVE,12286,1,'03-01-01,1-Aug-18,70467
2375,GAINESVILLE F/C CTR,14252,1,'03-02-30,1-Aug-18,59924
2376,JACKSON - NORTH,14207,1,'03-08-07,1-Aug-18,16126
2376,JACKSON - NORTH,15318,1,'03-08-07,1-Aug-18,90901
2377,COLUMBIA,10223,1,'03-08-19,1-Aug-18,77095
2377,COLUMBIA,13082,1,'03-08-19,1-Aug-18,27972
2378,MIAMI GARDENS,14253,1,'03-03-10,1-Aug-18,78864
2378,MIAMI GARDENS,14467,1,'03-03-10,1-Aug-18,89826
2379,HICKORY,11492,1,'03-01-29,1-Aug-18,49391
2379,HICKORY,13877,1,'03-01-29,1-Aug-18,36265
2380,JACKSON F/C CTR,14175,1,'03-02-30,1-Aug-18,74876
2380,JACKSON F/C CTR,14526,1,'03-02-30,26-Jul-18,42869
2381,MARYVILLE,10411,1,'03-08-25,1-Aug-18,62460
2381,MARYVILLE,12714,1,'03-08-25,1-Aug-18,48506
2382,CHATTANOOGA-HAMILTON PLACE,14208,1,'03-02-47,1-Aug-18,32212
2382,CHATTANOOGA-HAMILTON PLACE,15191,1,'03-02-47,1-Aug-18,14761
2383,RALEIGH-COMMERCIAL,12314,1,'03-01-04,1-Aug-18,17997
2383,RALEIGH-COMMERCIAL,13776,1,'03-01-04,1-Aug-18,47050
2384,HOLLYWOOD,10820,1,'03-03-10,1-Aug-18,57546
2384,HOLLYWOOD,12116,1,'03-03-10,1-Aug-18,85993
2385,MIAMI BEACH,10826,1,'03-03-10,1-Aug-18,69464
2385,MIAMI BEACH,12653,1,'03-03-10,1-Aug-18,39133
2386,TAMPA FL - PF FACILITY,14266,1,'05-05-30,1-Aug-18,6404
2387,GASTONIA-FRANKLIN,11491,1,'03-01-05,1-Aug-18,3846
2387,GASTONIA-FRANKLIN,13748,1,'03-01-05,1-Aug-18,18886
2389,RALEIGH-PLEASANT VALLEY,11675,1,'03-01-04,1-Aug-18,41588
2389,RALEIGH-PLEASANT VALLEY,14159,1,'03-01-04,1-Aug-18,44436
2390,ROCKY MOUNT,10763,1,'03-01-04,1-Aug-18,77892
2390,ROCKY MOUNT,16311,1,'03-01-04,1-Aug-18,28939
2391,NORTH CHARLESTON,14213,1,'03-01-12,1-Aug-18,7354
2391,NORTH CHARLESTON,14289,1,'03-01-12,1-Aug-18,20035
2391,NORTH CHARLESTON,20312,1,'03-01-12,1-Aug-18,42056
2392,WILMINGTON-MAIN,10397,1,'03-01-18,1-Aug-18,22135
2392,WILMINGTON-MAIN,11855,1,'03-01-18,1-Aug-18,9856
2392,WILMINGTON-MAIN,14119,1,'03-01-18,1-Aug-18,12460
2393,NEW BERN,10759,1,'03-01-18,1-Aug-18,62025
2393,NEW BERN,16281,1,'03-01-18,1-Aug-18,28801
2394,CLAYTON,14306,1,'03-01-04,1-Aug-18,71345
2394,CLAYTON,16304,1,'03-01-04,1-Aug-18,61729
2394,CLAYTON,20444,1,'03-01-04,30-Jul-18,4636
2395,CHARLESTON-WEST ASHLEY,14352,1,'03-01-12,1-Aug-18,40013
2395,CHARLESTON-WEST ASHLEY,15227,1,'03-01-12,1-Aug-18,11579
2396,WEST PALM BEACH-MAIN,10846,1,'03-03-10,1-Aug-18,79271
2396,WEST PALM BEACH-MAIN,13959,1,'03-03-10,1-Aug-18,31205
2397,OLIVE BRANCH,14275,1,'03-08-07,1-Aug-18,73926
2397,OLIVE BRANCH,14945,1,'03-08-07,1-Aug-18,29793
2398,ELIZABETH CITY,10754,1,'03-01-04,1-Aug-18,17954
2398,ELIZABETH CITY,15217,1,'03-01-04,1-Aug-18,5663
2399,SUWANEE - JOHNS CREEK,15070,1,'03-02-02,1-Aug-18,81287
2399,SUWANEE - JOHNS CREEK,15089,1,'03-02-02,1-Aug-18,85148
2401,TAMPA-NEW TAMPA,14345,1,'03-03-11,1-Aug-18,38672
2401,TAMPA-NEW TAMPA,15108,1,'03-03-11,1-Aug-18,44390
2402,ANDERSON-CLEMSON BLVD,14359,1,'03-01-01,1-Aug-18,2000
2402,ANDERSON-CLEMSON BLVD,15239,1,'03-01-01,1-Aug-18,95296
2403,CANTON,14288,1,'03-02-02,1-Aug-18,75528
2403,CANTON,14408,1,'03-02-02,1-Aug-18,47497
2404,FUQUAY-VARINA,14446,1,'03-01-04,1-Aug-18,60532
2404,FUQUAY-VARINA,15195,1,'03-01-04,1-Aug-18,17799
2405,GULFPORT F/C CTR,14291,1,'03-02-30,1-Aug-18,53354
2405,GULFPORT F/C CTR,19732,1,'03-02-30,27-Jul-18,43395
2406,MARATHON,14304,1,'03-03-10,1-Aug-18,28696
2406,MARATHON,18121,1,'03-03-10,1-Aug-18,92092
2407,ORLANDO-MCLEOD COMMERCIAL,14301,1,'03-03-24,1-Aug-18,31019
2407,ORLANDO-MCLEOD COMMERCIAL,14505,1,'03-03-24,1-Aug-18,46328
2408,WILMINGTON-OGDEN,14120,1,'03-01-18,1-Aug-18,58826
2408,WILMINGTON-OGDEN,16213,1,'03-01-18,1-Aug-18,25826
2409,BLUFFTON,14318,1,'03-01-12,1-Aug-18,42234
2409,BLUFFTON,14523,1,'03-01-12,1-Aug-18,64555
2410,PACE,14353,1,'03-03-16,1-Aug-18,66636
2410,PACE,16341,1,'03-03-16,1-Aug-18,70185
2411,FORT MYERS F/C CTR,14338,1,'03-02-30,1-Aug-18,57693
2411,FORT MYERS F/C CTR,16885,1,'03-02-30,27-Jul-18,44293
2412,STONE MOUNTAIN,14326,1,'03-02-02,1-Aug-18,64546
2412,STONE MOUNTAIN,19404,1,'03-02-02,1-Aug-18,10028
2413,CHARLOTTE-HARRIS BLVD,14522,1,'03-01-05,1-Aug-18,85222
2413,CHARLOTTE-HARRIS BLVD,14577,1,'03-01-05,1-Aug-18,50295
2414,ATLANTA-BUCKHEAD,10100,1,'03-02-02,1-Aug-18,71163
2414,ATLANTA-BUCKHEAD,13048,1,'03-02-02,1-Aug-18,78125
2415,BIRMINGHAM-HOMEWOOD,10986,1,'03-02-03,1-Aug-18,58444
2415,BIRMINGHAM-HOMEWOOD,14014,1,'03-02-03,1-Aug-18,74448
2416,NAPLES-COLLIER COMMERCIAL,14509,1,'03-03-09,1-Aug-18,45256
2416,NAPLES-COLLIER COMMERCIAL,14651,1,'03-03-09,1-Aug-18,49324
2416,NAPLES-COLLIER COMMERCIAL,19626,1,'03-03-09,1-Aug-18,32293
2417,HUNTSVILLE COMMERCIAL,10999,1,'03-02-15,1-Aug-18,63397
2417,HUNTSVILLE COMMERCIAL,11400,1,'03-02-15,1-Aug-18,7756
2418,CHARLOTTE-I-85-COMMERCIAL,14380,1,'03-01-05,1-Aug-18,62612
2418,CHARLOTTE-I-85-COMMERCIAL,14551,1,'03-01-05,1-Aug-18,83036
2418,CHARLOTTE-I-85-COMMERCIAL,14948,1,'03-01-05,1-Aug-18,86680
2419,BRUNSWICK,11102,1,'03-01-12,1-Aug-18,52911
2419,BRUNSWICK,13128,1,'03-01-12,1-Aug-18,81442
2420,MIAMI-WEST KENDALL,14392,1,'03-03-10,1-Aug-18,48566
2420,MIAMI-WEST KENDALL,14549,1,'03-03-10,1-Aug-18,3038
2421,LAND O LAKES,14417,1,'03-03-11,1-Aug-18,570
2421,LAND O LAKES,15229,1,'03-03-11,1-Aug-18,89761
2422,JACKSONVILLE-JULINGTON CREEK,14565,1,'03-03-23,1-Aug-18,5039
2422,JACKSONVILLE-JULINGTON CREEK,18414,1,'03-03-23,1-Aug-18,40017
2423,MONTGOMERY F/C CTR,14495,1,'03-02-30,1-Aug-18,50795
2424,SAINT JOHNS,14528,1,'03-03-23,1-Aug-18,97117
2424,SAINT JOHNS,18739,1,'03-03-23,1-Aug-18,13402
2425,ORANGE PARK-FLEMING ISLAND,14546,1,'03-03-23,1-Aug-18,65405
2425,ORANGE PARK-FLEMING ISLAND,15771,1,'03-03-23,1-Aug-18,17409
2426,NAPLES-COMMERCIAL,12396,1,'03-03-09,1-Aug-18,97376
2426,NAPLES-COMMERCIAL,14770,1,'03-03-09,1-Aug-18,36147
2427,WINSTON-SALEM SOUTH,14607,1,'03-01-13,1-Aug-18,85361
2427,WINSTON-SALEM SOUTH,15172,1,'03-01-13,1-Aug-18,81141
2428,TALLAHASSEE-KERRY FOREST,14517,1,'03-03-16,1-Aug-18,20245
2428,TALLAHASSEE-KERRY FOREST,14544,1,'03-03-16,1-Aug-18,30834
2429,LANCASTER,14574,1,'03-01-05,1-Aug-18,65522
2429,LANCASTER,16235,1,'03-01-05,1-Aug-18,48375
2430,SARASOTA-EAST,14575,1,'03-03-09,1-Aug-18,74489
2430,SARASOTA-EAST,14634,1,'03-03-09,1-Aug-18,48488
2431,WELLINGTON,14633,1,'03-03-10,1-Aug-18,7346
2431,WELLINGTON,15175,1,'03-03-10,1-Aug-18,20027
2432,SARASOTA-MAIN,11425,1,'03-03-09,1-Aug-18,44657
2432,SARASOTA-MAIN,13150,1,'03-03-09,1-Aug-18,96782
2433,DURHAM SOUTH,14712,1,'03-01-04,1-Aug-18,77663
2433,DURHAM SOUTH,15194,1,'03-01-04,1-Aug-18,37493
2434,TUSCALOOSA,10987,1,'03-02-03,1-Aug-18,92912
2434,TUSCALOOSA,15132,1,'03-02-03,1-Aug-18,51023
2435,WINTERVILLE F/C CTR,14659,1,'03-02-30,1-Aug-18,40037
2435,WINTERVILLE F/C CTR,19015,1,'03-02-30,1-Aug-18,478
2436,MURPHY,14645,1,'03-01-29,1-Aug-18,24360
2436,MURPHY,18114,1,'03-01-29,1-Aug-18,71265
2437,NEW SMYRNA BEACH,16100,1,'03-03-77,1-Aug-18,82123
2437,NEW SMYRNA BEACH,16121,1,'03-03-77,1-Aug-18,42552
2438,CLERMONT-FOUR CORNERS,14971,1,'03-03-24,1-Aug-18,67633
2438,CLERMONT-FOUR CORNERS,14991,1,'03-03-24,1-Aug-18,32932
2439,LOXAHATCHEE,14706,1,'03-03-10,1-Aug-18,26266
2439,LOXAHATCHEE,15169,1,'03-03-10,1-Aug-18,20384
2440,CARTERSVILLE,11223,1,'03-02-02,1-Aug-18,2639
2440,CARTERSVILLE,12868,1,'03-02-02,1-Aug-18,5690
2441,WEST PALM BEACH F/C CTR,14704,1,'03-02-30,1-Aug-18,43290
2442,SHELBYVILLE,10224,1,'03-08-19,1-Aug-18,35109
2443,KENNESAW,14899,1,'03-02-02,1-Aug-18,51788
2443,KENNESAW,15085,1,'03-02-02,1-Aug-18,5250
2444,RIVERVIEW,14868,1,'03-03-11,1-Aug-18,4550
2444,RIVERVIEW,15103,1,'03-03-11,1-Aug-18,2936
2445,FT MYERS-ALICO COMMERCIAL,14765,1,'03-03-09,1-Aug-18,51088
2446,THOMASVILLE,11417,1,'03-03-16,1-Aug-18,94501
2446,THOMASVILLE,16303,1,'03-03-16,1-Aug-18,40923
2447,MOBILE-SEMMES,14898,1,'03-02-17,1-Aug-18,83114
2447,MOBILE-SEMMES,14931,1,'03-02-17,1-Aug-18,7641
2448,BRENTWOOD,14861,1,'03-08-19,1-Aug-18,91321
2448,BRENTWOOD,15052,1,'03-08-19,1-Aug-18,35992
2449,SANTA ROSA BEACH,15011,1,'03-03-16,1-Aug-18,23523
2449,SANTA ROSA BEACH,15100,1,'03-03-16,1-Aug-18,36575
2449,SANTA ROSA BEACH,20422,1,'03-03-16,1-Aug-18,17022
2450,TRUSSVILLE,14869,1,'03-02-03,1-Aug-18,18103
2450,TRUSSVILLE,14881,1,'03-02-03,1-Aug-18,96013
2451,JUPITER,14870,1,'03-03-10,1-Aug-18,72975
2451,JUPITER,15190,1,'03-03-10,1-Aug-18,85664
2452,MCDONOUGH-MAIN,14911,1,'03-02-02,1-Aug-18,76978
2452,MCDONOUGH-MAIN,14930,1,'03-02-02,1-Aug-18,83701
2453,CLERMONT-CITRUS TOWER,15040,1,'03-03-24,1-Aug-18,8275
2453,CLERMONT-CITRUS TOWER,15316,1,'03-03-24,1-Aug-18,31388
2455,ORLANDO-SPRAY SOURCE,14892,1,'03-03-24,1-Aug-18,20457
2456,MEMPHIS F/C CTR,14922,1,'03-02-30,1-Aug-18,90869
2457,JACKSONVILLE-BAYMEADOWS,15035,1,'03-03-23,1-Aug-18,88129
2457,JACKSONVILLE-BAYMEADOWS,15271,1,'03-03-23,1-Aug-18,30411
2458,DAWSONVILLE,15135,1,'03-02-47,1-Aug-18,14818
2458,DAWSONVILLE,15154,1,'03-02-47,1-Aug-18,8035
2459,PANAMA CITY BEACH F/C CTR,14988,1,'03-02-30,1-Aug-18,74047
2459,PANAMA CITY BEACH F/C CTR,20768,1,'03-02-30,1-Aug-18,1303
2460,PALM COAST,15369,1,'03-03-77,1-Aug-18,24374
2460,PALM COAST,15388,1,'03-03-77,1-Aug-18,99640
2461,TUPELO,15004,1,'03-08-43,1-Aug-18,92192
2461,TUPELO,16205,1,'03-08-43,1-Aug-18,54012
2462,SAVANNAH,14967,1,'03-01-12,1-Aug-18,60818
2462,SAVANNAH,15133,1,'03-01-12,1-Aug-18,67209
2463,ENGLEWOOD,15087,1,'03-03-09,1-Aug-18,24620
2463,ENGLEWOOD,15272,1,'03-03-09,1-Aug-18,81115
2464,ANDALUSIA,11402,1,'03-02-78,1-Aug-18,52212
2464,ANDALUSIA,13778,1,'03-02-78,1-Aug-18,84646
2465,ST SIMONS ISLAND,15012,1,'03-01-12,1-Aug-18,13282
2465,ST SIMONS ISLAND,15025,1,'03-01-12,1-Aug-18,7138
2466,JENSEN BEACH,15020,1,'03-03-77,1-Aug-18,9978
2466,JENSEN BEACH,15182,1,'03-03-77,1-Aug-18,43710
2467,GAINESVILLE,11229,1,'03-02-02,1-Aug-18,67407
2467,GAINESVILLE,15107,1,'03-02-02,1-Aug-18,37966
2471,FORT MYERS-BEACH,15043,1,'03-03-09,1-Aug-18,16884
2471,FORT MYERS-BEACH,15778,1,'03-03-09,1-Aug-18,40547
2472,ALPHARETTA-WINDWARD,16176,1,'03-02-02,1-Aug-18,72181
2472,ALPHARETTA-WINDWARD,16225,1,'03-02-02,1-Aug-18,99098
2473,CUMMING-SOUTH FORSYTH,15370,1,'03-02-02,1-Aug-18,55756
2473,CUMMING-SOUTH FORSYTH,15396,1,'03-02-02,1-Aug-18,69976
2474,CARROLLTON,11211,1,'03-02-02,1-Aug-18,50443
2474,CARROLLTON,11561,1,'03-02-02,1-Aug-18,53577
2475,CAPE CORAL-WEST,16437,1,'03-03-09,1-Aug-18,67096
2475,CAPE CORAL-WEST,16644,1,'03-03-09,1-Aug-18,14669
2477,ZEPHYRHILLS,15184,1,'03-03-11,1-Aug-18,39201
2477,ZEPHYRHILLS,15291,1,'03-03-11,1-Aug-18,52488
2478,ST CLOUD,16143,1,'03-03-24,1-Aug-18,98244
2478,ST CLOUD,16264,1,'03-03-24,1-Aug-18,55016
2479,NASHVILLE-BELLE MEADE,10225,1,'03-08-19,1-Aug-18,85960
2479,NASHVILLE-BELLE MEADE,15063,1,'03-08-19,1-Aug-18,19258
2481,MIAMI-HIALEAH,10825,1,'03-03-10,1-Aug-18,80547
2481,MIAMI-HIALEAH,12846,1,'03-03-10,1-Aug-18,6637
2483,AUBURN,11210,1,'03-02-78,1-Aug-18,79998
2483,AUBURN,14128,1,'03-02-78,1-Aug-18,56203
2488,EXPORT STORE-SHERWIN WILLIAMS,15131,1,'03-06-49,1-Aug-18,62915
2488,EXPORT STORE-SHERWIN WILLIAMS,20387,1,'03-06-49,1-Aug-18,34360
2489,JASPER,11000,1,'03-02-03,1-Aug-18,17522
2489,JASPER,14137,1,'03-02-03,1-Aug-18,5847
2490,JACKSONVILLE-BEACH PIER,15144,1,'03-03-23,1-Aug-18,90042
2490,JACKSONVILLE-BEACH PIER,15198,1,'03-03-23,1-Aug-18,88570
2491,CHARLOTTE-PINEVILLE,15314,1,'03-01-05,1-Aug-18,74714
2491,CHARLOTTE-PINEVILLE,15357,1,'03-01-05,1-Aug-18,14057
2492,NORTH PORT,16381,1,'03-03-09,1-Aug-18,61537
2492,NORTH PORT,16406,1,'03-03-09,1-Aug-18,34596
2493,COLUMBUS-EAST,15350,1,'03-02-78,1-Aug-18,66326
2493,COLUMBUS-EAST,15385,1,'03-02-78,1-Aug-18,39774
2494,JACKSONVILLE-SOUTHSIDE COMM,15371,1,'03-03-23,1-Aug-18,42851
2494,JACKSONVILLE-SOUTHSIDE COMM,15768,1,'03-03-23,1-Aug-18,2225
2495,OLIVE BRANCH-WAREHOUSE,15331,1,'03-08-07,1-Aug-18,60980
2496,ODESSA,16200,1,'03-03-11,1-Aug-18,4844
2496,ODESSA,16223,1,'03-03-11,1-Aug-18,56788
2497,TALLAHASSEE-SOUTH,16053,1,'03-03-16,1-Aug-18,39777
2497,TALLAHASSEE-SOUTH,16083,1,'03-03-16,1-Aug-18,25088
2498,ARCADIA,15776,1,'03-03-09,1-Aug-18,5247
2499,BRADENTON-LAKEWOOD RANCH,16133,1,'03-03-09,1-Aug-18,16510
2499,BRADENTON-LAKEWOOD RANCH,16163,1,'03-03-09,1-Aug-18,8225
2500,NASHVILLE-EASTSIDE,18001,1,'03-08-19,1-Aug-18,90272
2500,NASHVILLE-EASTSIDE,18043,1,'03-08-19,1-Aug-18,52175
2501,WASHINGTON,10766,1,'03-01-04,1-Aug-18,12645
2501,WASHINGTON,20211,1,'03-01-04,1-Aug-18,41847
2502,BOILING SPRINGS,15290,1,'03-01-01,1-Aug-18,68916
2502,BOILING SPRINGS,15784,1,'03-01-01,1-Aug-18,57671
2503,GREENSBORO-BATTLEGROUND,16320,1,'03-01-13,1-Aug-18,28955
2503,GREENSBORO-BATTLEGROUND,16349,1,'03-01-13,1-Aug-18,96423
2504,GREENSBORO-GOLDEN GATE,10775,1,'03-01-13,1-Aug-18,3884
2504,GREENSBORO-GOLDEN GATE,14648,1,'03-01-13,1-Aug-18,44313
2505,SANFORD,11784,1,'03-01-04,1-Aug-18,69704
2505,SANFORD,16294,1,'03-01-04,1-Aug-18,89426
2506,RALEIGH-DOWNTOWN,15777,1,'03-01-04,1-Aug-18,25409
2506,RALEIGH-DOWNTOWN,16125,1,'03-01-04,1-Aug-18,10170
2507,NORTH WILKESBORO,11497,1,'03-01-29,1-Aug-18,63482
2507,NORTH WILKESBORO,13044,1,'03-01-29,1-Aug-18,18807
2508,FT LAUDERDALE-PINE CREST,16095,1,'03-03-10,1-Aug-18,70096
2508,FT LAUDERDALE-PINE CREST,16117,1,'03-03-10,1-Aug-18,33567
2509,SPRING HILL,16193,1,'03-08-19,1-Aug-18,15334
2509,SPRING HILL,16220,1,'03-08-19,1-Aug-18,21580
2510,WILLIAMSTON,10767,1,'03-01-04,1-Aug-18,83180
2510,WILLIAMSTON,16441,1,'03-01-04,1-Aug-18,9876
2511,BLUFFTON-COMMERICAL,16344,1,'03-01-12,1-Aug-18,41503
2511,BLUFFTON-COMMERICAL,16348,1,'03-01-12,1-Aug-18,80510
2514,AHOSKIE,10753,1,'03-01-04,1-Aug-18,2305
2514,AHOSKIE,16196,1,'03-01-04,1-Aug-18,91247
2517,CLINTON,10383,1,'03-01-18,1-Aug-18,47744
2517,CLINTON,16332,1,'03-01-18,1-Aug-18,26251
2518,SOUTHPORT,16172,1,'03-01-18,1-Aug-18,50822
2518,SOUTHPORT,16208,1,'03-01-18,1-Aug-18,73271
2519,DUNN,10385,1,'03-01-18,1-Aug-18,33665
2519,DUNN,16295,1,'03-01-18,1-Aug-18,99638
2520,ROCKLEDGE-VIERA,16380,1,'03-03-77,1-Aug-18,79069
2520,ROCKLEDGE-VIERA,16411,1,'03-03-77,1-Aug-18,86455
2521,BOYNTON BEACH-MAIN,16154,1,'03-03-10,1-Aug-18,98456
2521,BOYNTON BEACH-MAIN,16405,1,'03-03-10,1-Aug-18,31750
2522,JACKSONVILLE,10388,1,'03-01-18,1-Aug-18,80439
2522,JACKSONVILLE,14990,1,'03-01-18,1-Aug-18,246
2523,PENSACOLA-BLUE ANGEL,16335,1,'03-03-16,1-Aug-18,21263
2523,PENSACOLA-BLUE ANGEL,16359,1,'03-03-16,1-Aug-18,11231
2524,SMITHFIELD,10765,1,'03-01-04,1-Aug-18,18982
2524,SMITHFIELD,16209,1,'03-01-04,1-Aug-18,19942
2525,PORT ST LUCIE-GATLIN BLVD,16639,1,'03-03-77,1-Aug-18,67873
2525,PORT ST LUCIE-GATLIN BLVD,16653,1,'03-03-77,1-Aug-18,66645
2527,KEY LARGO,16211,1,'03-03-10,1-Aug-18,16571
